41;<built-in method now of type object at 0x00007FFF5B02B530>
30;<built-in method now of type object at 0x00007FFF5B02B530>
21;<built-in method now of type object at 0x00007FFF5B02B530>
31;<built-in method now of type object at 0x00007FFF5B02B530>
21;<built-in method now of type object at 0x00007FFF5B02B530>
37;<built-in method now of type object at 0x00007FFF5B02B530>
27;<built-in method now of type object at 0x00007FFF5B02B530>
27;<built-in method now of type object at 0x00007FFF5B02B530>
31;<built-in method now of type object at 0x00007FFF5B02B530>
20;<built-in method now of type object at 0x00007FFF5B02B530>
34;<built-in method now of type object at 0x00007FFF5B02B530>
38;<built-in method now of type object at 0x00007FFF5B02B530>
31;<built-in method now of type object at 0x00007FFF5B02B530>
31;<built-in method now of type object at 0x00007FFF5B02B530>
35;<built-in method now of type object at 0x00007FFF5B02B530>
40;<built-in method now of type object at 0x00007FFF5B02B530>
38;<built-in method now of type object at 0x00007FFF5B02B530>
45;<built-in method now of type object at 0x00007FFF5B02B530>
34;<built-in method now of type object at 0x00007FFF5B02B530>
39;<built-in method now of type object at 0x00007FFF5B02B530>
31;<built-in method now of type object at 0x00007FFF5B02B530>
39;<built-in method now of type object at 0x00007FFF5B02B530>
21;<built-in method now of type object at 0x00007FFF5B02B530>
28;2021-11-16 09:45:28.245217
23;2021-11-16 09:45:29.331947
42;2021-11-16 09:45:55.914711
28;2021-11-16 09:45:57.006907
39;2021-11-16 09:45:58.114112
41;2021-11-16 09:45:59.181656
32;2021-11-16 09:46:00.251649
30;2021-11-16 09:46:01.316169
30;2021-11-16 09:46:02.381265
31;2021-11-16 09:46:03.450237
22;2021-11-16 09:46:04.526125
31;2021-11-16 09:46:05.588678
24;2021-11-16 09:46:06.651553
37;2021-11-16 09:46:07.712280
32;2021-11-16 09:46:08.771667
28;2021-11-16 09:46:09.842180
37;2021-11-16 09:46:10.906417
29;2021-11-16 09:46:11.968525
27;2021-11-16 09:46:13.025656
24;2021-11-16 09:46:14.079719
33;2021-11-16 09:46:15.136690
38;2021-11-16 09:46:16.194676
32;2021-11-16 09:46:17.274652
32;2021-11-16 09:46:18.340446
40;2021-11-16 09:46:19.400609
22;2021-11-16 09:46:20.468558
33;2021-11-16 09:46:21.535571
43;2021-11-16 09:46:22.600235
41;2021-11-16 09:46:23.669481
28;2021-11-16 09:46:24.734665
26;2021-11-16 09:46:25.793702
21;2021-11-16 09:46:26.859669
31;2021-11-16 09:46:27.927663
22;2021-11-16 09:46:28.995735
20;2021-11-16 09:46:30.072343
28;2021-11-16 09:46:31.129773
25;2021-11-16 09:46:32.191711
33;2021-11-16 09:46:33.247020
29;2021-11-16 09:46:34.308268
29;2021-11-16 09:46:37.181616
23;2021-11-16 09:46:38.243864
33;2021-11-16 09:46:39.296683
42;2021-11-16 09:46:40.355214
43;2021-11-16 09:46:41.422716
41;2021-11-16 09:46:42.488975
28;2021-11-16 09:46:43.548662
31;2021-11-16 09:46:44.599875
30;2021-11-16 09:46:45.652947
21;2021-11-16 09:46:46.709086
41;2021-11-16 09:46:47.779605
26;2021-11-16 09:46:48.837664
20;2021-11-16 09:46:49.940812
24;2021-11-16 09:46:50.996834
20;2021-11-16 09:46:52.060867
23;2021-11-16 09:46:53.117315
25;2021-11-16 09:46:54.177705
28;2021-11-16 09:46:55.237869
41;2021-11-16 09:46:56.304570
43;2021-11-16 09:46:57.370668
38;2021-11-16 09:46:58.436292
26;2021-11-16 09:46:59.503598
36;2021-11-16 09:47:00.559593
38;2021-11-16 09:47:01.631837
23;2021-11-16 09:47:02.703071
25;2021-11-16 09:47:03.763104
22;2021-11-16 09:47:04.818349
36;2021-11-16 09:47:05.877546
20;2021-11-16 09:47:06.941196
33;2021-11-16 09:47:08.008740
20;2021-11-16 09:47:09.069654
43;2021-11-16 09:47:10.140417
41;2021-11-16 09:47:11.208427
42;2021-11-16 09:47:12.263706
23;2021-11-16 09:47:13.320723
29;2021-11-16 09:47:14.376932
33;2021-11-16 09:47:16.308660
27;2021-11-16 09:47:18.307703
22;2021-11-16 09:47:20.306653
23;2021-11-16 09:47:22.308353
20;2021-11-16 09:47:24.308654
36;2021-11-16 09:47:26.305745
35;2021-11-16 09:47:28.303344
35;2021-11-16 09:47:29.403458
32;2021-11-16 09:47:30.459542
31;2021-11-16 09:47:31.514453
44;2021-11-16 09:47:32.573194
40;2021-11-16 09:47:33.630375
26;2021-11-16 09:47:34.694527
40;2021-11-16 09:47:35.758724
36;2021-11-16 09:47:37.300656
39;2021-11-16 09:47:39.305666
43;2021-11-16 09:47:41.305579
29;2021-11-16 09:47:43.305881
29;2021-11-16 09:47:45.307727
28;2021-11-16 09:47:47.306500
29;2021-11-16 09:47:49.309821
23;2021-11-16 09:47:56.309660
20;2021-11-16 09:48:32.310371
25;2021-11-16 09:49:13.305655
24;2021-11-16 09:49:50.304328
35;2021-11-16 09:50:25.312704
20;2021-11-16 09:50:33.083290
30;2021-11-16 09:50:34.195683
43;2021-11-16 09:50:35.274132
21;2021-11-16 09:50:36.351648
38;2021-11-16 09:50:37.424660
34;2021-11-16 09:50:38.481653
38;2021-11-16 09:50:39.550866
22;2021-11-16 09:50:40.491695
33;2021-11-16 09:50:41.567062
29;2021-11-16 09:50:42.623665
42;2021-11-16 09:50:43.682348
25;2021-11-16 09:50:44.739676
37;2021-11-16 09:50:45.808675
30;2021-11-16 09:50:46.870953
32;2021-11-16 09:50:48.307390
37;2021-11-16 09:50:50.306816
20;2021-11-16 09:50:52.307070
35;2021-11-16 09:50:54.308463
33;2021-11-16 09:50:56.308687
34;2021-11-16 09:51:00.215699
25;2021-11-16 09:51:01.301182
45;2021-11-16 09:51:03.306721
21;2021-11-16 09:51:04.379998
30;2021-11-16 09:51:05.444122
35;2021-11-16 09:51:06.512687
39;2021-11-16 09:51:08.305690
33;2021-11-16 09:51:10.311703
28;2021-11-16 09:51:12.297674
41;2021-11-16 09:51:14.297066
32;2021-11-16 09:51:16.307704
28;2021-11-16 09:52:31.307223
42;2021-11-16 09:52:41.679411
28;2021-11-16 09:52:42.760581
33;2021-11-16 09:52:43.810677
29;2021-11-16 09:52:44.869659
25;2021-11-16 09:52:45.921301
25;2021-11-16 09:53:12.104680
35;2021-11-16 09:53:13.198796
30;2021-11-16 09:53:14.264789
44;2021-11-16 09:53:15.346294
25;2021-11-16 09:53:16.413432
25;2021-11-16 09:53:17.469463
40;2021-11-16 09:53:19.307047
38;2021-11-16 09:53:21.313234
41;2021-11-16 09:53:23.306635
22;2021-11-16 09:53:25.305918
31;2021-11-16 09:53:27.306990
33;2021-11-16 09:53:29.304599
24;2021-11-16 09:53:31.309706
21;2021-11-16 09:53:45.308393
36;2021-11-16 09:54:19.315129
20;2021-11-16 09:54:48.305507
37;2021-11-16 09:55:25.311433
27;2021-11-16 09:55:34.367633
41;2021-11-16 09:55:35.449420
22;2021-11-16 10:01:51.900933
42;2021-11-16 10:01:52.959362
43;2021-11-16 10:01:54.004534
42;2021-11-16 10:01:55.053558
41;2021-11-16 10:01:56.102653
34;2021-11-16 10:01:57.154948
23;2021-11-16 10:01:58.209835
37;2021-11-16 10:01:59.254760
30;2021-11-16 10:02:00.301790
30;2021-11-16 10:02:01.351520
23;2021-11-16 10:02:02.397463
33;2021-11-16 10:02:03.447914
22;2021-11-16 10:02:04.494690
45;2021-11-16 10:02:05.547136
30;2021-11-16 10:02:06.595127
41;2021-11-16 10:02:07.639668
28;2021-11-16 10:02:09.302060
27;2021-11-16 10:02:11.298806
36;2021-11-16 10:02:13.299627
30;2021-11-16 10:02:15.299491
32;2021-11-16 10:02:17.298483
41;2021-11-16 10:02:19.301705
22;2021-11-16 10:02:21.302364
42;2021-11-16 10:02:22.354958
32;2021-11-16 10:02:23.417122
31;2021-11-16 10:02:24.463985
32;2021-11-16 10:02:25.508352
42;2021-11-16 10:02:26.552100
35;2021-11-16 10:02:27.597279
23;2021-11-16 10:02:28.639494
45;2021-11-16 10:02:29.683842
24;2021-11-16 10:02:30.729347
25;2021-11-16 10:02:31.772373
33;2021-11-16 10:02:32.816912
42;2021-11-16 10:02:33.857668
25;2021-11-16 10:02:34.904762
27;2021-11-16 10:02:35.944655
38;2021-11-16 10:02:36.988660
42;2021-11-16 10:02:38.033663
28;2021-11-16 10:02:39.073999
37;2021-11-16 10:02:40.114052
35;2021-11-16 10:02:41.160186
25;2021-11-16 10:02:42.201340
33;2021-11-16 10:02:43.241947
27;2021-11-16 10:02:44.305660
31;2021-11-16 10:02:45.348748
35;2021-11-16 10:02:46.390109
35;2021-11-16 10:02:47.431386
32;2021-11-16 10:02:48.472453
44;2021-11-16 10:02:49.514628
30;2021-11-16 10:02:50.557716
29;2021-11-16 10:02:51.598943
38;2021-11-16 10:02:52.642093
45;2021-11-16 10:02:53.680870
22;2021-11-16 10:02:54.723740
31;2021-11-16 10:02:55.783789
41;2021-11-16 10:02:56.831667
31;2021-11-16 10:02:57.873213
23;2021-11-16 10:02:58.916692
23;2021-11-16 10:02:59.957002
23;2021-11-16 10:03:01.001316
31;2021-11-16 10:03:02.046366
23;2021-11-16 10:03:03.086730
38;2021-11-16 10:03:04.129919
37;2021-11-16 10:03:05.177651
21;2021-11-16 10:03:06.221818
34;2021-11-16 10:03:07.267587
32;2021-11-16 10:03:08.309912
34;2021-11-16 10:03:09.351055
45;2021-11-16 10:03:10.394990
23;2021-11-16 10:03:11.440789
31;2021-11-16 10:03:12.486698
30;2021-11-16 10:03:13.529019
41;2021-11-16 10:03:14.570170
30;2021-11-16 10:03:15.613352
40;2021-11-16 10:03:16.659043
32;2021-11-16 10:03:17.699989
21;2021-11-16 10:03:18.742077
24;2021-11-16 10:03:19.789485
27;2021-11-16 10:03:20.834710
34;2021-11-16 10:03:21.876013
25;2021-11-16 10:03:22.920158
31;2021-11-16 10:03:23.964687
43;2021-11-16 10:03:25.004861
32;2021-11-16 10:03:26.051735
36;2021-11-16 10:03:27.097039
24;2021-11-16 10:03:28.140088
